,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
20,142512,Circus,maillardi,,birds,Reunion Harrier,Johannes Fischer,France,"Plaine de Chicots, Reunion",-20.9667,55.4334,1400,call,male,,field recording,//xeno-canto.org/142512,https://xeno-canto.org/142512/download,XC142512-Reunion Harrier (male).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC142512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC142512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC142512-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC142512-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC142512-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC142512-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC142512-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:10,10:30,2013-07-12,2013-07-14,[],,yes,yes,no,,,no,,,44100
21,305041,Lalage,newtoni,,birds,Reunion Cuckooshrike,Daniel Danckwerts,France,"Roche Ecrite trail, Reunion NP",-20.9623,55.4403,1400,song,male,,field recording,//xeno-canto.org/305041,https://xeno-canto.org/305041/download,"XC305041-Cuckooshrike, Reunion (3); La Roche Ecrite 28-02-2016 900am.mp3","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305041-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305041-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305041-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:58,09:00,2016-02-28,2016-02-29,['Zosterops borbonicus'],Song of male given from canopy of rain forest on a rainy day. Called in our vicinity and then responded to playback.,yes,yes,no,,,no,,,44100
22,155394,Lalage,newtoni,,birds,Reunion Cuckooshrike,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,song,,,field recording,//xeno-canto.org/155394,https://xeno-canto.org/155394/download,"XC155394-Reunion Cuckooshrike (song, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155394-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155394-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155394-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155394-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155394-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155394-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155394-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:16,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
23,155393,Lalage,newtoni,,birds,Reunion Cuckooshrike,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155393,https://xeno-canto.org/155393/download,"XC155393-Reunion Cuckooshrike (call, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155393-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155393-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155393-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155393-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155393-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155393-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155393-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:06,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
24,26218,Lalage,newtoni,,birds,Reunion Cuckooshrike,Daniel Lane,France,"Roche Ecrite trail, Reunion NP",-20.9623,55.4403,1400,song,,,field recording,//xeno-canto.org/26218,https://xeno-canto.org/26218/download,Coracina.newtoni07T13_071112.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26218-large.png', 'full': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC26218-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/wave/XC26218-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:50,11:30,2007-11-12,2008-12-15,"['Hypsipetes borbonicus', 'Zosterops olivaceus', 'Zosterops borbonicus']",Song of male,unknown,unknown,unknown,,,no,,,44100
25,20836,Lalage,newtoni,,birds,Reunion Cuckooshrike,George Sangster,France,"Plaine de Chicots, Reunion",-20.9667,55.4334,?,song,,,field recording,//xeno-canto.org/20836,https://xeno-canto.org/20836/download,"0786b_ReunionCuckoo-shrike,04-10-95.mp3","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20836-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20836-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20836-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20836-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20836-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20836-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20836-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:58,?,1995-10-04,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
26,20761,Lalage,newtoni,,birds,Reunion Cuckooshrike,George Sangster,France,"Plaine de Chicots, Reunion",-20.9667,55.4334,?,song,,,field recording,//xeno-canto.org/20761,https://xeno-canto.org/20761/download,"0786a_ReunionCuckoo-shrike,04-10-95.mp3","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20761-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20761-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20761-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/ffts/XC20761-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20761-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20761-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MTUAAOUQAT/wave/XC20761-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:57,?,1995-10-04,2008-11-20,[],,unknown,unknown,unknown,,,no,,,44100
27,305037,Lalage,newtoni,,birds,Reunion Cuckooshrike,Daniel Danckwerts,France,"Roche Ecrite trail, Reunion NP",-20.9623,55.4403,1400,song,male,,field recording,//xeno-canto.org/305037,https://xeno-canto.org/305037/download,"XC305037-Cuckooshrike, Reunion (1); La Roche Ecrite 28-02-2016 900am.mp3","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305037-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305037-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305037-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305037-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305037-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305037-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305037-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:43,09:00,2016-02-28,2016-02-29,[],Song of male from the canopy of forest on La Roche Ecrite. Individual seen well.  Conditions were very rainy. ,yes,yes,yes,,,no,,,44100
28,155395,Lalage,newtoni,,birds,Reunion Cuckooshrike,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155395,https://xeno-canto.org/155395/download,"XC155395-Reunion Cuckooshrike (call, Reunion, La Roche Ecrite, nov2012, 3).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155395-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155395-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155395-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155395-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155395-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155395-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155395-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:10,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
29,148691,Lalage,newtoni,,birds,Reunion Cuckooshrike,Johannes Fischer,France,"Plaine de Chicots, Reunion",-20.9667,55.4334,1400,call,,,field recording,//xeno-canto.org/148691,https://xeno-canto.org/148691/download,XC148691-Reunion Cuckooshrike (call).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148691-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148691-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148691-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148691-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148691-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148691-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148691-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:05,08:30,2013-07-12,2013-09-25,[],,yes,yes,yes,,,no,,,44100
30,305040,Lalage,newtoni,,birds,Reunion Cuckooshrike,Daniel Danckwerts,France,"Roche Ecrite trail, Reunion NP",-20.9623,55.4403,1400,song,male,,field recording,//xeno-canto.org/305040,https://xeno-canto.org/305040/download,"XC305040-Cuckooshrike, Reunion (2); La Roche Ecrite 28-02-2016 900am.mp3","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305040-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305040-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305040-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC305040-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305040-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305040-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC305040-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:43,09:00,2016-02-28,2016-02-29,[],Song of male given from canopy of rain forest on a rainy day. Called in our vicinity and then responded to playback.,yes,yes,no,,,no,,,44100
31,157030,Lalage,newtoni,,birds,Reunion Cuckooshrike,Phil Gregory,France,"Roche Ecrite trail, Reunion NPm above Mamode camp",-20.9623,55.4403,1400,song,male,,field recording,//xeno-canto.org/157030,https://xeno-canto.org/157030/download,XC157030-Reunion Cuckooshrike one call 2:12:13 PG1245.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157030-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157030-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157030-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157030-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157030-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157030-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157030-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:05,10:30,2013-12-02,2013-12-07,['Zosterops olivaceus'],One call here,yes,yes,no,,,no,,,44100
32,148690,Lalage,newtoni,,birds,Reunion Cuckooshrike,Johannes Fischer,France,"Plaine de Chicots, Reunion",-20.9667,55.4334,1400,song,,,field recording,//xeno-canto.org/148690,https://xeno-canto.org/148690/download,XC148690-Reunion Cuckooshrike (song).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148690-large.png', 'full': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/ffts/XC148690-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148690-small.png', 'med': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148690-med.png', 'large': '//xeno-canto.org/sounds/uploaded/IFRLJBSAMX/wave/XC148690-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:04,08:00,2013-07-12,2013-09-25,[],,yes,yes,yes,,,no,,,44100
33,157028,Lalage,newtoni,,birds,Reunion Cuckooshrike,Phil Gregory,France,"Roche Ecrite trail, Reunion NPm above Mamode camp",-20.9623,55.4403,1400,call,male,,field recording,//xeno-canto.org/157028,https://xeno-canto.org/157028/download,XC157028-Reunion Cuckooshrike 2:12:13 PG1244.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157028-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC157028-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157028-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157028-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GNEWSLMDAM/wave/XC157028-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:26,10:30,2013-12-02,2013-12-07,[],"Note this is in Reunion, not metro-France! The bird was seen by one person and was a male, there was a nest with 2 juvs quite nearby apparently, it seemed to call sporadically, there are 3 calls here, unedited.",no,no,no,,,no,,,44100
34,463219,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Étienne Leroy,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/463219,https://xeno-canto.org/463219/download,XC463219-190304-Tchitrec de la Réunion@La roche écrite.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463219-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463219-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463219-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463219-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463219-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463219-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463219-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,16:00,2019-03-04,2019-03-24,['Foudia madagascariensis'],Family group,yes,yes,no,,,no,,,44100
35,463218,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Étienne Leroy,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,begging call,,,field recording,//xeno-canto.org/463218,https://xeno-canto.org/463218/download,XC463218-190304-Tchitec de la Réunion(quémande)@La roche écrite.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463218-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC463218-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463218-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463218-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC463218-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:20,16:30,2019-03-04,2019-03-24,[],,yes,yes,no,,,no,,,44100
36,462821,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island, France, Réunion, France",-21.3648,55.7477,30,song,,,field recording,//xeno-canto.org/462821,https://xeno-canto.org/462821/download,XC462821-170927_0143.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462821-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462821-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462821-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462821-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462821-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462821-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462821-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:07,18:30,2017-09-27,2019-03-23,[],"Same bird as XC462819 and XC462820. High-pass filtered (1000Hz, 6dB)",yes,yes,yes,,,no,,,48000
37,462818,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island, France, Réunion, France",-21.3648,55.7477,30,song,,,field recording,//xeno-canto.org/462818,https://xeno-canto.org/462818/download,XC462818-170927_0139.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462818-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462818-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462818-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462818-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462818-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462818-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462818-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,18:20,2017-09-27,2019-03-23,[],,yes,yes,no,,,no,,,48000
38,155362,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155362,https://xeno-canto.org/155362/download,"XC155362-Mascarene Paradise-Flycatcher (call, Reunion, La Roche Ecrite, nov2012, 2).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155362-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155362-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155362-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155362-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155362-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:23,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
39,155361,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Hans Matheve,France,"La Roche Ecrite Nature Reserve, Réunion",-20.9699,55.4407,1500,call,,,field recording,//xeno-canto.org/155361,https://xeno-canto.org/155361/download,"XC155361-Mascarene Paradise-Flycatcher (call, Reunion, La Roche Ecrite, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155361-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155361-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155361-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155361-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155361-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:43,?,2012-11-23,2013-11-23,[],,yes,yes,unknown,,,no,,,44100
40,462820,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island, France, Réunion, France",-21.3648,55.7477,30,song,,,field recording,//xeno-canto.org/462820,https://xeno-canto.org/462820/download,XC462820-170927_0142.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462820-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462820-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462820-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462820-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462820-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462820-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462820-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,18:30,2017-09-27,2019-03-23,[],Same bird as XC462819,yes,yes,no,,,no,,,48000
41,462819,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island, France, Réunion, France",-21.3648,55.7477,30,song,,,field recording,//xeno-canto.org/462819,https://xeno-canto.org/462819/download,XC462819-170927_0140.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462819-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC462819-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462819-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462819-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC462819-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:08,18:25,2017-09-27,2019-03-23,[],"High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
42,400971,Terpsiphone,bourbonnensis,bourbonnensis,birds,Mascarene Paradise Flycatcher,Cedric Mroczko,France,"Forêt de Mare Longue, Saint-Philippe, Reunion Island",-21.3615,55.7438,70,call,,,field recording,//xeno-canto.org/400971,https://xeno-canto.org/400971/download,XC400971-170927_0075.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400971-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC400971-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400971-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400971-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC400971-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,08:45,2017-09-27,2018-01-28,[],"High-pass filtered (1000Hz, 6dB)",yes,yes,no,,,no,,,48000
