,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
985,294623,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,Anakao Ocean Lodge,-23.6677,43.6392,10,song,,,field recording,//xeno-canto.org/294623,https://xeno-canto.org/294623/download,XC294623-Madagascar Hoopoe-sång-Anakao Ocean Lodge-(2015-11-07 06.24)-LS141463B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294623-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294623-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294623-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294623-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294623-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:32,06:24,2015-11-07,2015-12-12,"['Acridotheres tristis', 'Cisticola cherina']",,yes,yes,no,,,no,,,44100
986,697808,Upupa,marginata,,birds,Madagascan Hoopoe,Ken Behrens,Madagascar,Cap D'Ambre,-11.9585,49.2694,20,call,,adult,field recording,//xeno-canto.org/697808,https://xeno-canto.org/697808/download,XC697808-VOC_210803-2236 Madagascar Hoopoe growl ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC697808-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC697808-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC697808-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC697808-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC697808-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC697808-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC697808-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:34,05:40,2021-08-11,2022-01-19,"['Terpsiphone mutata', 'Copsychus albospecularis']",,yes,yes,no,,,no,,,44100
987,423604,Upupa,marginata,,birds,Madagascan Hoopoe,Barry Edmonston,Madagascar,"Ifaty, Moosa park",-23.1194,43.6227,10,call,,,field recording,//xeno-canto.org/423604,https://xeno-canto.org/423604/download,XC423604-Madagascan Hoopoe.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC423604-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC423604-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC423604-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/ffts/XC423604-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC423604-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC423604-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FHQVLXJQKW/wave/XC423604-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:44,09:30,2018-05-25,2018-07-03,[],"Two individuals: one calling from about 20 meters away, perched about 5 meters high in thorny bush, and a second silent one further behind.",yes,yes,no,,,no,,,44100
988,294622,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,Anakao Ocean Lodge,-23.6677,43.6392,10,song,,,field recording,//xeno-canto.org/294622,https://xeno-canto.org/294622/download,XC294622-Madagascar Hoopoe-sång-Anakao Ocean Lodge-(2015-11-07 06.24)-LS141463A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294622-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294622-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294622-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294622-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294622-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294622-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294622-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:29,06:24,2015-11-07,2015-12-12,"['Acridotheres tristis', 'Cisticola cherina']",,yes,yes,no,,,no,,,44100
989,294621,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,Anakao Ocean Lodge,-23.6677,43.6392,10,song,,,field recording,//xeno-canto.org/294621,https://xeno-canto.org/294621/download,XC294621-Madagascar Hoopoe-sång-Anakao Ocean Lodge-(2015-11-07 06.20)-LS141462B.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294621-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294621-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294621-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294621-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294621-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:38,06:20,2015-11-06,2015-12-12,"['Acridotheres tristis', 'Merops superciliosus', 'Centropus toulou']",,yes,yes,no,,,no,,,44100
990,294620,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,Anakao Ocean Lodge,-23.6677,43.6392,10,song,,,field recording,//xeno-canto.org/294620,https://xeno-canto.org/294620/download,XC294620-Madagascar Hoopoe-sång-Anakao Ocean Lodge-(2015-11-07 06.20)-LS141462A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294620-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294620-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294620-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294620-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294620-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294620-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294620-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:44,06:20,2015-11-06,2015-12-12,"['Acridotheres tristis', 'Merops superciliosus', 'Centropus toulou']",,yes,yes,no,,,no,,,44100
991,294619,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,Anakao Ocean Lodge,-23.6677,43.6392,10,song,,,field recording,//xeno-canto.org/294619,https://xeno-canto.org/294619/download,XC294619-Madagascar Hoopoe-sång-Anakao Ocean Lodge-(2015-11-07 06.16)-LS141461.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294619-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294619-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294619-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294619-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294619-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294619-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294619-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:07,06:16,2015-11-06,2015-12-12,"['Acridotheres tristis', 'Centropus toulou']",,yes,yes,no,,,no,,,44100
992,162170,Upupa,marginata,,birds,Madagascan Hoopoe,Mike Nelson,Madagascar," Ankarafantsika National Park, Mahajanga Province",-16.2956,46.8146,110,"call, song",,,field recording,//xeno-canto.org/162170,https://xeno-canto.org/162170/download,XC162170-Madagascar HoopoeAK12013.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC162170-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC162170-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC162170-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC162170-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC162170-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC162170-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC162170-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:44,10:00,2013-12-03,2014-01-01,[],"A male, presumably, calling to his reflection in a window at the main reception area of the park. I followed after he got tired of this and got a shot of the bird. img:http://www.flickr.com/photos/madbirder/11666993376/in/photostream/",yes,yes,no,,,no,,,44100
993,156641,Upupa,marginata,,birds,Madagascan Hoopoe,Todd Mark,Madagascar,"Hotel Jardin du Roi, Isalo National Park, Ihosy, Fianarantsoa",-22.6454,45.3308,800,call,,,field recording,//xeno-canto.org/156641,https://xeno-canto.org/156641/download,XC156641-madhoop.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC156641-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC156641-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC156641-large.png', 'full': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/ffts/XC156641-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC156641-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC156641-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CLKPHLYUHA/wave/XC156641-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:14,17:00,2013-11-20,2013-12-04,[],Unusual call. Bird seen vocalizing from horizontal branch in tree.,yes,yes,no,,,no,,,44100
994,155176,Upupa,marginata,,birds,Madagascan Hoopoe,Hans Matheve,Madagascar,"Andohahela National Park, Mangatsiaka area",-24.968,46.5534,80,call,,,field recording,//xeno-canto.org/155176,https://xeno-canto.org/155176/download,"XC155176-Madagascar Hoopoe (LQ, call, Madagascar, Andohahela, nov2012, 1).MP3","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155176-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155176-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155176-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/ffts/XC155176-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155176-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155176-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VROUALCTKG/wave/XC155176-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,B,0:06,?,2012-11-04,2013-11-22,[],song faintly heard as well at 0:04,yes,yes,unknown,,,no,,,44100
995,763007,Upupa,marginata,,birds,Madagascan Hoopoe,Peter Boesman,Madagascar,"Ankarafantsika NP, Mahajanga",-16.3004,46.8124,?,call,,,field recording,//xeno-canto.org/763007,https://xeno-canto.org/763007/download,XC763007-LS_51867-Madagascan-Hoopoe-call-C.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC763007-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC763007-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC763007-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC763007-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC763007-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC763007-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC763007-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:14,08:00,2012-10-10,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
996,660181,Upupa,marginata,,birds,Madagascan Hoopoe,Ken Behrens,Madagascar,Northeast Montagne des Français,-12.3346,49.3545,140,"call, song",,,field recording,//xeno-canto.org/660181,https://xeno-canto.org/660181/download,XC660181-VOC_210618-2116 Madagascar Hoopoe distant ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC660181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC660181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC660181-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC660181-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC660181-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC660181-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC660181-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:22,09:45,2021-06-21,2021-06-30,"['Cinnyris sovimanga', 'Copsychus albospecularis']",,no,no,no,,,no,,,44100
997,583860,Upupa,marginata,,birds,Madagascan Hoopoe,Ken Behrens,Madagascar,"Antsiranana, Diana, Antsiranana Province",-12.3227,49.3036,70,song,,,field recording,//xeno-canto.org/583860,https://xeno-canto.org/583860/download,XC583860-VOC_200424-1005 Madagascar Hoopoe_Edited.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC583860-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC583860-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC583860-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC583860-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC583860-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC583860-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC583860-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:20,07:30,2020-04-24,2020-08-21,['Acridotheres tristis'],"Editing: noise reduced. Common Myna very noisy in foreground. 

Habitat: remnant dry forest scrub at the edge of town. ",yes,yes,no,,,no,,,44100
998,86876,Upupa,marginata,marginata,birds,Madagascan Hoopoe,Charles Hesse,Madagascar,"Ampijoroa Station, Ankarafonsika NP, Mahajanga Prov.",-16.3051,46.812,120,call,,,field recording,//xeno-canto.org/86876,https://xeno-canto.org/86876/download,682MAHOO1011221102MAAM2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86876-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86876-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86876-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86876-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86876-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:36,11:02,2010-11-22,2011-08-31,[],link: http://www.tropicalbirding.com/,unknown,unknown,unknown,,,no,,,44100
999,77776,Upupa,marginata,marginata,birds,Madagascan Hoopoe,Charles Hesse,Madagascar,"Ifaty (Mossa park), ca 26 km N of Toliara, Toliara Prov.",-23.1137,43.632,20,call,,,field recording,//xeno-canto.org/77776,https://xeno-canto.org/77776/download,057MAHOO1011060453MAIF2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC77776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC77776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC77776-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC77776-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC77776-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC77776-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC77776-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:15,4:49,2010-11-06,2011-05-14,[],link: http://www.tropicalbirding.com/,unknown,unknown,unknown,,,no,,,44100
1000,294507,Upupa,marginata,,birds,Madagascan Hoopoe,Patrik Åberg,Madagascar,"Zombitse NP, Toliara Prov.",-22.8853,44.6926,800,"call, song",,,field recording,//xeno-canto.org/294507,https://xeno-canto.org/294507/download,XC294507-Madagascar Hoopoe-lockläte o sång-Zombitse NP-(2015-11-04 07.59)-LS141375.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294507-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294507-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294507-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ffts/XC294507-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294507-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294507-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC294507-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:35,07:59,2015-11-04,2015-12-11,['Leptosomus discolor'],,yes,yes,no,,,no,,,44100
1001,762758,Eurystomus,glaucurus,,birds,Broad-billed Roller,Peter Boesman,Madagascar,"Andasibe-Mantadia National Park, Toamasina",-18.791,48.4248,?,call,,,field recording,//xeno-canto.org/762758,https://xeno-canto.org/762758/download,XC762758-LS_52592-Broad-billed-Roller-call-A.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762758-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762758-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762758-large.png', 'full': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC762758-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762758-small.png', 'med': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762758-med.png', 'large': '//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC762758-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:01,10:00,2012-10-26,2022-11-23,[],,unknown,unknown,unknown,,,no,Olympus LS-05,Telinga Pro-X,48000
1002,624022,Eurystomus,glaucurus,,birds,Broad-billed Roller,Ken Behrens,Madagascar,"Ampijoroa Station, Ankarafonsika NP, Mahajanga Prov.",-16.3051,46.812,70,song,,adult,field recording,//xeno-canto.org/624022,https://xeno-canto.org/624022/download,XC624022-VOC_201221-1701 Broad-billed Roller ED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC624022-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC624022-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC624022-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC624022-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC624022-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC624022-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC624022-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,1:10,12:30,2020-12-20,2021-02-24,"['Newtonia brunneicauda', 'Copsychus albospecularis', 'Bernieria madagascariensis']",,yes,yes,no,,,no,,,44100
1003,603780,Eurystomus,glaucurus,,birds,Broad-billed Roller,Ken Behrens,Madagascar,Bobangira Forest,-13.7474,50.1134,3,call,"female, male",adult,field recording,//xeno-canto.org/603780,https://xeno-canto.org/603780/download,XC603780-VOC_201028-1346 Broad-billed Roller EDITED.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC603780-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC603780-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC603780-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/ffts/XC603780-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC603780-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC603780-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GABAHHYWYR/wave/XC603780-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:42,07:50,2020-10-28,2020-11-18,"['Hypsipetes madagascariensis', 'Leptosomus discolor']",,yes,yes,no,,,no,,,44100
1004,418197,Eurystomus,glaucurus,,birds,Broad-billed Roller,Ross Gallardy,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,call,,,field recording,//xeno-canto.org/418197,https://xeno-canto.org/418197/download,XC418197-BroadBilledRoller_Madagascar_110217_call2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418197-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418197-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418197-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418197-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418197-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418197-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418197-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:48,09:30,2017-11-02,2018-06-02,[],,yes,yes,no,,,no,,,48000
1005,418196,Eurystomus,glaucurus,,birds,Broad-billed Roller,Ross Gallardy,Madagascar,Tsingy de Bemaraha,-18.0625,44.5302,340,call,,,field recording,//xeno-canto.org/418196,https://xeno-canto.org/418196/download,XC418196-BroadBilledRoller_Madagascar_110217_call.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418196-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418196-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418196-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/ffts/XC418196-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418196-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418196-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FNIOJOZADD/wave/XC418196-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,09:30,2017-11-02,2018-06-02,[],,yes,yes,no,,,no,,,48000
1006,142942,Eurystomus,glaucurus,glaucurus,birds,Broad-billed Roller,Fernand DEROUSSEN,Madagascar,"Moramanga, Toamasina",-18.8316,48.4308,950,song,,,field recording,//xeno-canto.org/142942,https://xeno-canto.org/142942/download,XC142942-2010112016 Eurystomus glaucurus_M_F Deroussen.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC142942-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC142942-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC142942-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/ffts/XC142942-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC142942-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC142942-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UXGZWVYDFE/wave/XC142942-large.png'}",//creativecommons.org/licenses/by-nc-nd/3.0/,A,0:50,10:00,2010-11-20,2013-07-20,[],,yes,yes,no,,,no,,,48000
1007,86816,Eurystomus,glaucurus,glaucurus,birds,Broad-billed Roller,Charles Hesse,Madagascar,"Ampijoroa Station, Ankarafonsika NP, Mahajanga Prov.",-16.3051,46.812,120,call,,,field recording,//xeno-canto.org/86816,https://xeno-canto.org/86816/download,686BBROL1011221153MAAM2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86816-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86816-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86816-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/ffts/XC86816-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86816-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86816-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FMQSRXIRTH/wave/XC86816-large.png'}",//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:08,11:53,2010-11-21,2011-08-30,[],link: http://www.tropicalbirding.com/,unknown,unknown,unknown,,,no,,,44100
